National Administrator	Account Type	Account Holder Name	Installation ID	Company Registration No	Account Status	Type	Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Installation ID	Installation Name	Permit ID	Permit Entry Date	Permit Expiry/Revocation Date	Subsidiary Company	Parent Company	E-PRTR identification	Main Address Line	Secondary Address Line	Postal Code	City	Country	Latitude	Longitude	Main Activity	Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Allowance_Allocation_2005	Verified_Emission_2005	Allowance_Allocation_2006	Verified_Emission_2006	Allowance_Allocation_2007	Verified_Emission_2007	Allowance_Allocation_2008	Verified_Emission_2008	Allowance_Allocation_2009	Verified_Emission_2009	Allowance_Allocation_2010	Verified_Emission_2010	Allowance_Allocation_2011	Verified_Emission_2011	Allowance_Allocation_2012	Verified_Emission_2012	Allowance_Allocation_2013	Verified_Emission_2013	Allowance_Allocation_2014	Verified_Emission_2014	Allowance_Allocation_2015	Verified_Emission_2015	Allowance_Allocation_2016	Verified_Emission_2016	Allowance_Allocation_2017	Verified_Emission_2017	Allowance_Allocation_2018	Verified_Emission_2018	Allowance_Allocation_2019	Verified_Emission_2019	Allowance_Allocation_2020	Verified_Emission_2020	
Sweden	100-Holding Account	AB Fortum Värme samägt med Stockholms Stad 	11	556016-9095	open	Account holder	AB Fortum Värme samägt med Stockholms Stad	Lidingövägen 115		11547	Stockholm	Sweden	11	Farsta	01-563-072142-2004	2005-03-04					Glavagatan 4		12371	FARSTA	SE			20-Combustion of fuels							974	370	974	633	974	410	0	43	0	695	0	2394	0	0	0	11	847	73	758	6	0	14	0		0		0		0		0		
Sweden	100-Holding Account	AB Fortum Värme samägt med Stockholms Stad 	12	556016-9095	open	Account holder	AB Fortum Värme samägt med Stockholms Stad	Lidingövägen 115		11547	Stockholm	Sweden	12	Galten	01-563-071755-2004	2005-01-01					Värmevägen 1		18336	TÄBY	SE			20-Combustion of fuels							2541	545	2541	16	2541	102	0	423	0	189	0	199	0	205	0	0	9897	0	8857	0	7844	0	6864		5913		4993		4103		3246		
Sweden	100-Holding Account	AB Fortum Värme samägt med Stockholms Stad 	13	556016-9095	open	Account holder	AB Fortum Värme samägt med Stockholms Stad	Lidingövägen 115		11547	Stockholm	Sweden	13	Gasturbin Södra	01-563-072165-2004	2005-03-04					Selaövägen 10		12459	BANDHAGEN	SE			20-Combustion of fuels							32	513	32	300	32	583	0	361	0	530	0	413	0	164	0	747		17		0		0											
Sweden	100-Holding Account	AB Fortum Värme samägt med Stockholms Stad 	14	556016-9095	closed	Account holder	AB Fortum Värme samägt med Stockholms Stad	Lidingövägen 115		11547	Stockholm	Sweden	14	Giggen	01-563-071889-2004	2005-03-04	2014-03-25				Kaggeholmsvägen 45		12260	ENSKEDE	SE			20-Combustion of fuels							8	3	8	0	8	0	0	0	0	0	0	0	0	0	0	0																	
Sweden	100-Holding Account	AB Fortum Värme samägt med Stockholms Stad 	15	556016-9095	open	Account holder	AB Fortum Värme samägt med Stockholms Stad	Lidingövägen 115		11547	Stockholm	Sweden	15	Gubben Noak	01-563-071893-2004	2005-03-04					Selmedalsvägen 7		12936	HÄGERSTEN	SE			20-Combustion of fuels							2102	551	2102	258	2102	402	0	197	0	395	0	364	0	73	0	33	215	215	193	5	0	22	0		0		0		0		0		
Sweden	100-Holding Account	AB Fortum Värme samägt med Stockholms Stad 	16	556016-9095	open	Account holder	AB Fortum Värme samägt med Stockholms Stad	Lidingövägen 115		11547	Stockholm	Sweden	16	Hammarby	01-563-071911-2004	2005-03-04					Hammarby kajväg 5		12030	STOCKHOLM	SE			20-Combustion of fuels							222	206	222	274	222	293	0	370	0	218	0	284	0	333	0	500	65115	444	58274	332	25808	522	22580		19452		16425		13496		10677		
Sweden	100-Holding Account	AB Fortum Värme samägt med Stockholms Stad 	17	556016-9095	closed	Account holder	AB Fortum Värme samägt med Stockholms Stad	Lidingövägen 115		11547	Stockholm	Sweden	17	Ätten	01-563-071937-2004	2005-03-04					Östbergahöjden 4		12573	ÄLVSJÖ	SE			1-Combustion installations with a rated thermal input exceeding 20 MW							1565	0	1565	0	1565	0				Not Reported		Not Reported																					
Sweden	100-Holding Account	AB Fortum Värme samägt med Stockholms Stad 	18	556016-9095	closed	Account holder	AB Fortum Värme samägt med Stockholms Stad	Lidingövägen 115		11547	Stockholm	Sweden	18	PC Håsta	21-563-12716-2004	2005-03-04					Överbergsvägen		82400	HUDIKSVALL	SE			1-Combustion installations with a rated thermal input exceeding 20 MW							143	14	143	7	143	80	0	0	0	Not Reported	0	Not Reported	0		0																		
Sweden	100-Holding Account	AB Fortum Värme samägt med Stockholms Stad 	19	556016-9095	open	Account holder	AB Fortum Värme samägt med Stockholms Stad	Lidingövägen 115		11547	Stockholm	Sweden	19	Hässelby	01-563-071821-2004	2005-03-04					Vassbrinken 5		16215	VÄLLINGBY	SE			20-Combustion of fuels							47161	6178	47161	18270	47161	3626	0	3278	0	5591	0	4945	0	3897	0	3367	158834	2193	142141	3986	125923	2005	55109		47502		40143		33021		26154		
Sweden	100-Holding Account	AB Fortum Värme samägt med Stockholms Stad 	20	556016-9095	open	Account holder	AB Fortum Värme samägt med Stockholms Stad	Lidingövägen 115		11547	Stockholm	Sweden	20	Högdalen P1-P5	01-563-072134-2004	2005-03-04					Kvicksundsvägen 16		12459	BANDHAGEN	SE			20-Combustion of fuels							25823	6646	26301	255	26301	44	0	50	0	335	0	20184	0	5872	0	2823	300654	249698	269057	316126	238356	320489	208627		179831		151969		125007		99013		
Sweden	100-Holding Account	AB Fortum Värme samägt med Stockholms Stad 	21	556016-9095	closed	Account holder	AB Fortum Värme samägt med Stockholms Stad	Lidingövägen 115		11547	Stockholm	Sweden	21	Krigsrådet	01-563-072107-2004	2005-03-04	2014-04-09				Fogdevägen 53		12841	BAGARMOSSEN	SE			20-Combustion of fuels							14	0	14	0	14	0	0	0	0	0	0	0	0	0	0	0																	
Sweden	100-Holding Account	Värmevärden AB 	22	556702-9516	open	Account holder	Värmevärden AB	Väståstrand 5		70232	ÖREBRO	Sweden	22	KVV Djuped	21-563-12709-2004	2005-03-04					Östanbräcksvägen 2		82451	HUDIKSVALL	SE			20-Combustion of fuels							22623	7143	22623	7392	22623	835	0	1024	0	360	0	729	0	157	0	131	27226	464	24534	91	21916	157	19381		16924		14545		12243		10022		
Sweden	100-Holding Account	Värmevärden AB 	23	556702-9516	open	Account holder	Värmevärden AB	Väståstrand 5		70232	ÖREBRO	Sweden	23	Lastaren	20-563-013810-2004	2005-03-04					Industrigatan 8a		77435	AVESTA	SE			20-Combustion of fuels							4052	3071	4052	3421	4052	3742	0	2528	0	6517	0	8143	0	3077	0	4618	4059	3547	3774	2884	1696	2921	1551		1410		1273		1139		1011		
Sweden	100-Holding Account	AB Fortum Värme samägt med Stockholms Stad 	24	556016-9095	open	Account holder	AB Fortum Värme samägt med Stockholms Stad	Lidingövägen 115		11547	Stockholm	Sweden	24	Lidingö	01-563-071863-2004	2005-01-01					Skärsätra Hamnväg 3		18161	LIDINGÖ	SE			20-Combustion of fuels							5351	1512	5351	52	5351	937	0	56	0	522	0	9446	0	3226	0	5320	2563	6571	2295	1654	1016	1398	889		766		647		531		421		
Sweden	100-Holding Account	AB Fortum Värme samägt med Stockholms Stad 	25	556016-9095	open	Account holder	AB Fortum Värme samägt med Stockholms Stad	Lidingövägen 115		11547	Stockholm	Sweden	25	Liljeholmen	01-563-071877-2004	2005-03-04					Liljeholmsvägen 11		11761	STOCKHOLM	SE			20-Combustion of fuels							1090	157	1090	195	1090	538	0	74	0	793	0	2057	0	122	0	202	757	18	678	11	0	149	0		0		0		0		0		
Sweden	100-Holding Account	AB Fortum Värme samägt med Stockholms Stad 	26	556016-9095	open	Account holder	AB Fortum Värme samägt med Stockholms Stad	Lidingövägen 115		11547	Stockholm	Sweden	26	Ludvigsberg	01-563-071940-2004	2005-03-04					Ludvigsbergsgatan 20		11823	STOCKHOLM	SE			20-Combustion of fuels							2034	2172	2034	4167	2034	4376	0	47	0	1605	0	5388	0	1760	0	1859	2264	1274	1879	800	395	66	0		0		0		0		0		
Sweden	100-Holding Account	Swedavia Energi AB 	27		open	Account holder	Swedavia Energi AB	Box 53		19045	Stockholm Arlanda	Sweden	27	Arlanda	01-563-071850-2004	2005-03-04					Arlanda flygplats byggn 005		19591	MÄRSTA	SE			20-Combustion of fuels							1004	606	1004	56	1004	310	0	456	0	99	0	2299	0	943	0	158	718	0	643	0	0	24	0		0		0		0		0		
Sweden	100-Holding Account	AB Fortum Värme samägt med Stockholms Stad 	28	556016-9095	closed	Account holder	AB Fortum Värme samägt med Stockholms Stad	Lidingövägen 115		11547	Stockholm	Sweden	28	Långe Jan	01-563-072114-2004	2005-03-04	2014-03-25				Kärrtorpsvägen 8		12455	JOHANNESHOV	SE			20-Combustion of fuels							17	0	17	0	17	0	0	0	0	0	0	0	0	0	0	0																	
Sweden	100-Holding Account	AB Fortum Värme samägt med Stockholms Stad 	29	556016-9095	closed	Account holder	AB Fortum Värme samägt med Stockholms Stad	Lidingövägen 115		11547	Stockholm	Sweden	29	Nacka Forum	01-563-072111-2004	2005-03-04	2014-03-25				Romansvägen 6		13140	NACKA	SE			20-Combustion of fuels							2417	0	2417	13	2417	0	0	3	0	5	0	0	0	0	0	0																	
Sweden	100-Holding Account	AB Fortum Värme samägt med Stockholms Stad 	30	556016-9095	closed	Account holder	AB Fortum Värme samägt med Stockholms Stad	Lidingövägen 115		11547	Stockholm	Sweden	30	Norrbacka	01-563-071817-2004	2005-03-04					Norrbackavägen 19		19543	MÄRSTA	SE			1-Combustion installations with a rated thermal input exceeding 20 MW							235	0	235	0	235					Not Reported		Not Reported																					
Sweden	100-Holding Account	AB Fortum Värme samägt med Stockholms Stad 	31	556016-9095	open	Account holder	AB Fortum Värme samägt med Stockholms Stad	Lidingövägen 115		11547	Stockholm	Sweden	31	Orminge	01-563-071751-2004	2005-01-01					Utövägen 1		13230	SALTSJÖ BOO	SE			20-Combustion of fuels							7256	5782	7256	1867	7256	0	0	0	0	0	0	0	0	0	0	0	6266	0	5608	0	1242	0	1087		936		790		650		514		
Sweden	100-Holding Account	Fiskeby Board AB 	32	556032-6158	closed	Account holder	Fiskeby Board AB	BOX 1		60102	NORRKÖPING	Sweden	32	Fiskeby Board, Avfallspanna 1	05-563-17514-2004	2005-02-01	2012-12-31				Box 1		60102	NORRKÖPING	SE			1-Combustion installations with a rated thermal input exceeding 20 MW							0	0	4546	0	23268	0	0	0	0	0	46194	28184	44405	23191	44405	0																	
Sweden	100-Holding Account	Värmevärden AB 	33	556702-9516	open	Account holder	Värmevärden AB	Väståstrand 5		70232	ÖREBRO	Sweden	33	PC Kotorget	21-563-12706-2004	2005-03-04					Östra Tullgatan		82400	HUDIKSVALL	SE			20-Combustion of fuels							56	305	56	23	56	84	0	176	0	26	0	194	0	103	0	96	1481	74	1336	173	1194	85	1056		922		791		666		545		
Sweden	100-Holding Account	Ljusdal Energi AB 	34	556509-9909	open	Account holder	Ljusdal Energi AB	Hotellgatan 6D		82732	LJUSDAL	Sweden	34	HVC Gärdeåsen	21-563-13537-2004	2005-03-04					Verkstadsskolevägen 20		82734	LJUSDAL	SE			20-Combustion of fuels							447	151	447	5	447	0	0	8	0	125	0	3	0	3	0	98	40	12	36	0	32	0	28		24		20		17		13		
Sweden	100-Holding Account	Värmevärden AB 	35	556702-9516	open	Account holder	Värmevärden AB	Väståstrand 5		70232	ÖREBRO	Sweden	35	PC Torsby sjukhus	17-563-012297-2004	2005-03-04					Sjukhuset		68529	TORSBY	SE			20-Combustion of fuels							35	49	35	162	35	50	0	135	0	153	0	364	0	111	0	2	138	70	62	118	55	7	0		0		0		0		0		
Sweden	100-Holding Account	Skellefteå Kraft AB 	36	556016-2561	open	Account holder	Skellefteå Kraft AB	Kanalgatan 71		93180	SKELLEFTEÅ	Sweden	36	Forsbacka HVC	24-563-009465-2004	2005-03-04					Kanalgatan 71		93180	SKELLEFTEÅ	SE			20-Combustion of fuels							7877	1307	7877	4068	7877	8462	0	6120	0	2262	0	127	0	585	0	2733	2840	4149	2396	1888	1994	3270	1631		1309		1050		862		682		
Sweden	100-Holding Account	AB Fortum Värme samägt med Stockholms Stad 	37	556016-9095	closed	Account holder	AB Fortum Värme samägt med Stockholms Stad	Lidingövägen 115		11547	Stockholm	Sweden	37	Rotebro	01-563-071816-2004	2005-01-01	2015-10-05				Staffans väg 3		19278	SOLLENTUNA	SE			20-Combustion of fuels							3082	657	3082	1080	3082	521	0	49	0	41	0	1559	0	805	0	581	529	238	473	0	0	0	0		0		0		0		0		
Sweden	100-Holding Account	Värmevärden AB 	38	556702-9516	open	Account holder	Värmevärden AB	Väståstrand 5		70232	ÖREBRO	Sweden	38	PC Grums Fjärrvärme	17-563-011542-2004	2005-03-04					Gamla Vägen 89		66434	GRUMS	SE			20-Combustion of fuels							816	123	816	114	816	300	0	350	0	313	0	1374	0	817	0	402	468	511	419	319	185	298	162		140		118		97		77		
Sweden	100-Holding Account	Värmevärden AB 	39	556702-9516	open	Account holder	Värmevärden AB	Väståstrand 5		70232	ÖREBRO	Sweden	39	Saxen	20-563-013814-2004	2005-03-04					Fabriksgatan 9		77554	KRYLBO	SE			20-Combustion of fuels							1989	338	1989	220	1989	293	0	194	0	1227	0	2562	0	400	0	698	1149	516	381	232	239	442	218		198		178		159		141		
Sweden	100-Holding Account	AB Fortum Värme samägt med Stockholms Stad 	40	556016-9095	open	Account holder	AB Fortum Värme samägt med Stockholms Stad	Lidingövägen 115		11547	Stockholm	Sweden	40	Skarpnäck	01-563-072109-2004	2005-03-04					Flatenvägen 15		12830	SKARPNÄCK	SE			20-Combustion of fuels							1049	968	1049	2166	1049	2302	0	9	0	928	0	2896	0	0	0	31	1103	1019	987	479	437	0	0		0		0		0		0		
Sweden	100-Holding Account	Skellefteå Kraft AB 	41	556016-2561	open	Account holder	Skellefteå Kraft AB	Kanalgatan 71		93180	SKELLEFTEÅ	Sweden	41	PC Dalen	24-563-009467-2004	2005-03-04	2015-12-17				Kanalgatan 71		93180	SKELLEFTEÅ	SE			20-Combustion of fuels							335	72	335	29	335	361	0	3	0	256	0	451	0	649	0	108	187	44	0	16	0	0	0		0		0		0		0		
Sweden	100-Holding Account	AB Fortum Värme samägt med Stockholms Stad 	42	556016-9095	closed	Account holder	AB Fortum Värme samägt med Stockholms Stad	Lidingövägen 115		11547	Stockholm	Sweden	42	Södersjukhuset	01-563-072048-2004	2005-03-04	2014-03-25				Marmorgatan 10		11867	STOCKHOLM	SE			20-Combustion of fuels							170	657	170	149	170	237	0	0	0	0	0	0	0	0	0	0																	
Sweden	100-Holding Account	AB Fortum Värme samägt med Stockholms Stad 	43	556016-9095	open	Account holder	AB Fortum Värme samägt med Stockholms Stad	Lidingövägen 115		11547	Stockholm	Sweden	43	Valsta	01-563-071803-2004	2005-03-04					Vikingavägen 4		19551	MÄRSTA	SE			20-Combustion of fuels							2397	1610	2397	189	2397	946	0	668	0	134	0	1740	0	1350	0	1170	575	1397	515	320	228	391	200		172		145		119		95		
Sweden	100-Holding Account	AB Fortum Värme samägt med Stockholms Stad 	44	556016-9095	open	Account holder	AB Fortum Värme samägt med Stockholms Stad	Lidingövägen 115		11547	Stockholm	Sweden	44	Vilunda	01-563-071779-2004	2005-03-04					Smedbyvägen 2-4		19430	UPPLANDS-VÄSBY	SE			20-Combustion of fuels							5237	5737	5237	4515	5237	3658	0	1157	0	963	0	4525	0	2035	0	2062	10907	2006	9762	7	2162	560	1891		1629		1376		1131		894		
Sweden	100-Holding Account	AB Fortum Värme samägt med Stockholms Stad 	45	556016-9095	open	Account holder	AB Fortum Värme samägt med Stockholms Stad	Lidingövägen 115		11547	Stockholm	Sweden	45	Värtaverket	01-563-071855-2004	2005-01-01					Jägmästargatan 2		11542	STOCKHOLM	SE			20-Combustion of fuels							470893	700634	470893	662775	470893	630430	0	610389	0	740342	0	883333	0	648462	0	542738	383489	632831	343185	517705	304026	608308	266106		229376		193838		159448		126292		
Sweden	100-Holding Account	AB Fortum Värme samägt med Stockholms Stad 	46	556016-9095	closed	Account holder	AB Fortum Värme samägt med Stockholms Stad	Lidingövägen 115		11547	Stockholm	Sweden	46	Älvsjö	01-563-071928-2004	2005-03-04	2014-04-09				Götalandsvägen 207		12544	ÄLVSJÖ	SE			20-Combustion of fuels							334	11	334	16	334	229	0	11	0	117	0	186	0	0	0	0																	
Sweden	100-Holding Account	Alvesta Energi AB 	47	556525-6228	open	Account holder	Alvesta Energi AB	.		34280	ALVESTA	Sweden	47	Rådmannen	07-563-007233-2004	2005-03-04					Värendsgatan 16		34280	ALVESTA	SE			20-Combustion of fuels							104	3	104	11	104	1	0	0	0	25	0	118	0	24	0	48	41	9	37	0	33	7	29		25		21		17		14		
Sweden	100-Holding Account	Alvesta Energi AB 	48	556525-6228	open	Account holder	Alvesta Energi AB	.		34280	ALVESTA	Sweden	48	Virdavallen	07-563-007240-2004	2005-03-04					Fabriksgatan/Hjortbergsvägen		34280	ALVESTA	SE			20-Combustion of fuels							267	358	267	334	267	78	0	0	0	85	0	312	0	156	0	195	118	163	106	64	94	29	81		70		59		49		39		
Sweden	100-Holding Account	Alvesta Energi AB 	49	556525-6228	open	Account holder	Alvesta Energi AB	.		34280	ALVESTA	Sweden	49	Axeln	07-563-007241-2004	2005-03-04					Lyckegårdsvägen 3		34280	ALVESTA	SE			20-Combustion of fuels							618	578	618	1054	618	198	0	76	0	223	0	1163	0	407	0	1061	18891	524	17490	416	13918	96	12178		10490		8858		7279		5757		
Sweden	100-Holding Account	AB Fortum Värme samägt med Stockholms Stad 	50	556016-9095	open	Account holder	AB Fortum Värme samägt med Stockholms Stad	Lidingövägen 115		11547	Stockholm	Sweden	50	Årsta	01-563-071923-2004	2005-03-04					Svärdlångsvägen 22		12060	ÅRSTA	SE			20-Combustion of fuels							2748	183	2748	253	2748	287	0	198	0	285	0	257	0	183	0	175	25173	208	22528	195	9977	63	0		0		0		0		0		
Sweden	100-Holding Account	Arboga Energi AB 	51	556668-3586	open	Account holder	Arboga Energi AB	Box 45		73221	ARBOGA	Sweden	51	Värmeverket Vimman, Arboga	19-563-10310-04	2005-03-04					Norra Ågatan 41		73221	ARBOGA	SE			20-Combustion of fuels	Per Nilsson						4670	1974	4670	2965	4670	1304	0	92	0	1043	0	3111	0	693	0	39	18860	30	16878	24	14950	19	13080		11268		9515		7818		6185		
Sweden	100-Holding Account	Arvika Fjärrvärme AB 	52	556536-8221	open	Account holder	Arvika Fjärrvärme AB	12. Administration		67181	ARVIKA	Sweden	52	Lyckeverket	17-563-011844-2004	2005-01-01					Korpralsvägen 9		67129	ARVIKA	SE			20-Combustion of fuels							3062	3074	3062	3223	3062	2141	0	706	0	2248	0	4841	0	2238	0	1978	23118	1071	21283	301	19491	492	17749		16057		14413		12817		11276		
Sweden	100-Holding Account	Bodens Energi AB 	53	556200-9117	open	Account holder	Bodens Energi AB	Slipvägen 7		96138	BODEN	Sweden	53	Bodens värmeverk	25-563-14719-04	2005-03-04					Degerbergsvägen 2		96136	BODEN	SE			20-Combustion of fuels	Ingemar Snell						13360	6732	13360	6968	13360	6570	0	3217	0	3741	0	7528	0	5870	0	5683	64326	39458	54579	39425	45728	37381	40025		34500		29155		23982		18995		
Sweden	100-Holding Account	Bollnäs Energi AB 	54	556712-5314	open	Account holder	Bollnäs Energi AB	Aseavägen 4		82180	BOLLNÄS	Sweden	54	Psyk. Sjukhusets HVC	21-563-13544-2004	2005-03-04					Heden		82131	BOLLNÄS	SE			20-Combustion of fuels							0	0	0	2	0	1	0	0	0	0	0	16	0	28	0	0		0		0		4											
Sweden	100-Holding Account	Bollnäs Energi AB 	55	556712-5314	open	Account holder	Bollnäs Energi AB	Aseavägen 4		82180	BOLLNÄS	Sweden	55	Säverstaverket	21-563-13541-2004	2005-03-04					Myrbäcksgatan 18		82130	BOLLNÄS	SE			20-Combustion of fuels							4683	5584	4683	3603	4683	4002	0	2593	0	5114	0	7314	0	2775	0	358	28031	18430	25086	20598	22220	17502	19441		16748		14141		11619		9192		
Sweden	100-Holding Account	AB Borlänge Energi 	56	556005-5385	open	Account holder	AB Borlänge Energi	Box 834		78128	BORLÄNGE	Sweden	56	FVC Bäckelund	20-563-013110-2004	2005-03-04					Ritargatan 1		78170	BORLÄNGE	SE			20-Combustion of fuels							2070	3668	2070	1915	2070	2202	0	1376	0	3088	0	4011	0	334	0	1036	34173	9372	30581	30912	27092	35586	23713		20440		17273		14209		11254		
Sweden	100-Holding Account	Borås Energi och Miljö AB 	57	556527-5590	open	Account holder	Borås Energi och Miljö AB	Box 1713		50117	BORÅS	Sweden	57	HVC Hultasjön	14-563-060878-2004	2005-03-04					Hultasjögatan		50753	Borås	SE			20-Combustion of fuels							1227	1564	1227	3670	1227	1236	0	1356	0	7962	0	14093	0	7809	0	5328	6141	3962	5496	976	0	648	0		0		0		0		0		
Sweden	100-Holding Account	Borås Energi och Miljö AB 	58	556527-5590	open	Account holder	Borås Energi och Miljö AB	Box 1713		50117	BORÅS	Sweden	58	HVC Lasarettet	14-563-060879-2004	2005-03-04					Gamla Brämhultsvägen		50740	Borås	SE			20-Combustion of fuels							54	0	54	0	54	0	0	0	0	0	0	815	0	268	0	6	183	0	0	0	0	0	0		0		0		0		0		
Sweden	100-Holding Account	Borås Energi och Miljö AB 	59	556527-5590	open	Account holder	Borås Energi och Miljö AB	Box 1713		50117	BORÅS	Sweden	59	Ryaverket	14-563-060902-2004	2005-03-04					Kilsundsgatan 12		50468	Borås	SE			20-Combustion of fuels							11381	8585	11381	10397	11381	3596	0	6505	0	8316	0	19818	0	4115	0	4232	119730	52005	107147	45784	94921	49252	83081		71614		60518		49781		39430		
Sweden	100-Holding Account	Borås Energi och Miljö AB 	60	556527-5590	open	Account holder	Borås Energi och Miljö AB	Box 1713		50117	BORÅS	Sweden	60	Viared 1	14-563-060881-2004	2005-03-04					Viared		50494	Borås	SE			20-Combustion of fuels							32	8	32	13	32	0	0	0	0	0	0	377	0	11	0	0	83	0	0	3	0	0	0		0		0		0		0		
Sweden	100-Holding Account	Borås Energi och Miljö AB 	61	556527-5590	open	Account holder	Borås Energi och Miljö AB	Box 1713		50117	BORÅS	Sweden	61	Viared 2	14-563-060884-2004	2005-03-04					Viared		50494	Borås	SE			20-Combustion of fuels							1034	12	1034	9	1034	53	0	112	0	348	0	981	0	394	0	256	296	174	133	85	59	27	0		0		0		0		0		
